"";"Nombre.buscado";"Nombre.trivago";"Codigo";"Precio.mb";"Hotel.mb";"link";"Bloque.1";"Bloque.2";"Wifi.lobby";"Wifi.habitacion";"Piscina";"Spa";"Parqueadero";"Mascotas";"Aire.acondicionado";"Restaurante";"Bar";"Gimnasio";"Estrellas";"Puntaje";"Opinion.cualitativa";"cantidad.opiniones";"Latitud";"Longitud"
"325";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"326";"CITY EXPRESS ";"City Express Cali";"3135080";"$200.926";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=3135080%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =178.288 , Booking.com 626 = 178.288 , Booking.com 626 = 178.288 , Booking.com 626 = 178.288 , Booking.com 626 = 178.288 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$178.288
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Est·ndar (2 camas individuales)
CancelaciÛn gratuita
Desayuno no incluido
$200.926
/noche
Mostrar 7 ofertas m·s (incl. CancelaciÛn gratuita, Paga en el hotel)";"True";"True";"False";"False";"True";"True";"True";"False";"False";"True";"3";"8.5";"Excelente";"1162";"3.473057";"-76.526817"
"327";"COSMOS CALI";"Cosmos Cali";"2123698";"$149.554";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2123698%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"lol.travel 626 =149.213 , Booking.com 1662 = 151.217 , lol.travel 1662 = 169.250 , lol.travel 1662 = 169.250 , lol.travel 1662 = 149.213 , ";"DOUBLE SUPERIOR
Desayuno gratis
$149.213
/noche
Mostrar 7 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Doble Superior - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$151.217
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$173.087
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"True";"True";"False";"True";"4";"8.4";"Muy bueno";"740";"3.444893";"-76.50634"
"328";"HOTEL TORRE DE CALI PLAZA";"Hotel Torre de Cali Plaza";"103353";"$137.745";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=103353%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"lol.travel 626 =139.536 , Booking.com 452_CO = 143.458 , Hoteles.com 452_CO = 156.674 , Hoteles.com 1662 = 156.674 , lol.travel 1662 = 139.536 , ";"DOUBLE (DOUBLE BED) STANDARD
Desayuno gratis
$139.536
/noche
Mostrar 30 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Cl·sica - Mejor precio disponible - P·gina del hotel
Desayuno gratis
$137.745
/noche
Mostrar 36 ofertas m·s (incl. Desayuno gratis, Paga en el hotel)
HabitaciÛn doble cl·sica
Desayuno gratis
$140.601
/noche
Mostrar 30 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"False";"True";"True";"True";"True";"True";"True";"True";"4";"7.9";"Bueno";"987";"3.458275";"-76.528946"
"329";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"330";"HOTEL STANCIA SPIWAK";"NULL";"17167838";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=17167838%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"Bueno";"987";"3.458275";"-76.528946"
"331";"HOTEL SPIWAK CHIPICHAPE";"Hotel Spiwak Chipichape";"1961709";"$491.380";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1961709%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"lol.travel 626 =472.323 , Booking.com 452_CO = 510.266 , Hoteles.com 452_CO = 500.034 , Hoteles.com 1662 = 500.034 , lol.travel 1662 = 472.323 , ";"Luxury Suite (2 people)
Desayuno gratis
$472.323
/noche
Mostrar 3 ofertas m·s (incl. Desayuno gratis)
Suite de lujo, 2 camas dobles | 2 camas dobles | Reserva con antelaciÛn y ahorra un 30 %
Desayuno gratis
$491.380
/noche
Mostrar 5 ofertas m·s (incl. Desayuno gratis)
Suite de lujo, 2 camas matrimoniales
CancelaciÛn gratuita
Desayuno gratis
$500.034
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"True";"True";"True";"False";"True";"True";"True";"True";"5";"8.9";"Excelente";"1737";"3.45835";"-76.511818"
"332";"HOTEL MARRIOTT CALI";"Cali Marriott Hotel";"2626992";"$732.210";"Agoda";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2626992%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Agoda 626 =732.210 , Booking.com 395 = 735.237 , Agoda 452_CO = 732.210 , Hoteles.com 452_CO = 919.792 , Hoteles.com 395 = 919.792 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Paga en el hotel
Desayuno no incluido
$732.210
/noche
Mostrar 20 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Deluxe con cama extragrande
CancelaciÛn gratuita
Desayuno no incluido
$733.489
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno no incluido
$742.953
/noche
Mostrar 16 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"True";"True";"False";"True";"True";"True";"True";"5";"9.0";"Excelente";"611";"3.455954";"-76.535805"
"333";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"334";"MOVICH CASA DEL ALFEREZ";"Hotel Movich Casa del AlfÈrez";"321361";"$300.004";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=321361%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Booking.com 626 =257.798 , Booking.com 452_CO = 257.798 , Hoteles.com 452_CO = 315.820 , Hoteles.com 626 = 315.820 , Booking.com 626 = 257.798 , ";"HabitaciÛn Doble Superior - 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$257.798
/noche
Mostrar 2 ofertas m·s (incl. Desayuno gratis)
HabitaciÛn superior, 1 cama Queen size
Desayuno gratis
$252.639
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
TWIN SUPERIOR
Desayuno gratis
$300.004
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"False";"False";"True";"False";"True";"True";"True";"True";"5";"8.8";"Excelente";"340";"3.45144";"-76.517197"
"335";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"336";"YUBARTA";"Yubarta";"4769850";"$219.983";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=4769850%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"4";"8.0";"Muy bueno";"12";"3.45144";"-76.517197"
"337";"EL PRINCIPE OCA—A";"El Principe";"5432356";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=5432356%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"3.45144";"-76.517197"
"338";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"339";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"340";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"341";"BUENA VISTA BUCARAMANGA";"Buena Vista";"2125662";"$157.526";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2125662%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Booking.com 626 =134.889 , Booking.com 626 = 134.889 , Booking.com 626 = 134.889 , Booking.com 626 = 134.889 , Booking.com 626 = 134.889 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$134.889
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Est·ndar (cama matrimonial)
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$157.526
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"True";"True";"True";"True";"True";"False";"True";"4";"8.4";"Muy bueno";"311";"7.124847";"-73.113365"
"342";"RUITOQUE BUCARAMANGA";"Ruitoque Bucaramanga";"508761";"$97.926";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=508761%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Booking.com 1756 =97.926 , ZenHotels.com 626 = 132.245 , Booking.com 1756 = 97.926 , ZenHotels.com 1756 = 132.245 , ZenHotels.com 626 = 132.245 , ";"HabitaciÛn Doble - °Reserva ahora y paga despuÈs! - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Paga en el hotel
Desayuno no incluido
$97.926
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Double Room
CancelaciÛn gratuita
Paga en el hotel
Desayuno no incluido
$96.861
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$132.245
/noche
Mostrar 4 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"False";"False";"True";"False";"True";"True";"False";"False";"3";"8.0";"Muy bueno";"15";"7.117959";"-73.122757"
"343";"RUITOQUE CAMPESTRE";"Ruitoque Campestre";"2039021";"$167.971";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2039021%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"7.7";"Bueno";"106";"7.117959";"-73.122757"
"344";"BGA";"Bga";"3492498";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=3492498%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"7.9";"Bueno";"747";"7.117959";"-73.122757"
"345";"HOTEL PUNTA DIAMANTE";"NULL";"4341718";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=4341718%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"Bueno";"747";"7.117959";"-73.122757"
"346";"HOTEL DANN CARLTON BUCARAMANGA";"Dann Carlton Bucaramanga";"509856";"$253.790";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=509856%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"lol.travel 1756 =247.438 , ZenHotels.com 452_CO = 296.849 , Hoteles.com 452_CO = 253.790 , Hoteles.com 1662 = 253.790 , lol.travel 1662 = 247.438 , ";"TWIN STANDARD
Desayuno gratis
$247.438
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn est·ndar, 2 camas matrimoniales
CancelaciÛn gratuita
Desayuno gratis
$253.790
/noche
Mostrar 12 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Doble Est·ndar - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$255.666
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"False";"True";"False";"True";"True";"True";"True";"4";"9.0";"Excelente";"1131";"7.117588";"-73.112358"
"347";"HOTEL INTERNACIONAL LA TRIADA";"Hotel Internacional La Triada Bucaramanga";"17572492";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=17572492%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"7.117588";"-73.112358"
"348";"CLUB CAMPESTRE DE BUCARAMANGA ";"Club Campestre de Bucaramanga";"1946813";"$408.759";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1946813%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =299.961 , Booking.com 626 = 299.961 , Booking.com 626 = 349.969 , Booking.com 626 = 349.969 , Booking.com 626 = 323.963 , ";"HabitaciÛn Doble Superior - 1 o 2 camas - ConexiÛn WiFi gratuita
Desayuno no incluido
$299.961
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$408.759
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"False";"True";"True";"True";"True";"True";"True";"NULL";"8.9";"Excelente";"142";"7.123977";"-73.123276"
"349";"EL PORTAL PARAISO NATURAL RIONEGRO";"El Portal Paraiso Natural";"2636132";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2636132%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"7.123977";"-73.123276"
"350";"CIUDAD BONITA BUCARAMANGA";"Ciudad Bonita";"1101646";"$266.964";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1101646%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Booking.com 626 =227.230 , Booking.com 626 = 227.230 , Booking.com 626 = 227.230 , Booking.com 626 = 227.230 , Booking.com 626 = 227.230 , ";"HabitaciÛn Doble Superior - 1 o 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
$227.230
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno no incluido
$266.964
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Paga en el hotel)
HabitaciÛn Superior Doble
CancelaciÛn gratuita
Desayuno gratis
$228.552
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"False";"True";"True";"True";"True";"False";"True";"3";"7.8";"Bueno";"273";"7.12084";"-73.12088"
"351";"ASTURIAS BUCARAMANGA";"Asturias";"2383681";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2383681%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"7.12084";"-73.12088"
"352";"HAMPTON BY HILTON BUCARAMANGA";"Hampton By Hilton Bucaramanga";"5821932";"$176.071";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=5821932%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"Booking.com 1662 =176.071 , lol.travel 626 = 215.549 , Booking.com 626 = 176.071 , Booking.com 626 = 176.071 , Booking.com 626 = 176.071 , ";"HabitaciÛn adaptada para personas con movilidad reducida - Cama grande - °Reserva ahora y paga despuÈs! - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$176.071
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
DOUBLE ESTANDAR
CancelaciÛn gratuita
Desayuno gratis
$215.549
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$206.468
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"False";"False";"False";"False";"False";"False";"False";"False";"False";"False";"NULL";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"7.117952";"-73.111099"
"353";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"354";"GUARIGUA";"Guarigua Plaza";"2828238";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2828238%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=&overlayMode=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"7.5";"Bueno";"15";"7.117952";"-73.111099"
"355";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"356";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
